condition,search_location_city,base_price,local_pick_up,free_shipping,price,title,listing_type_id,accepts_mercadopago,international_delivery_mode,sold_quantity,available_quantity,buying_mode,automatic_relist,condition,dia_start,mes_start,año_start,dia_stop,mes_stop
used,Río Cuarto,180.0,True,False,180.0,Antigua Revista El Grafico 1004 (38) River - Huracan - Indep,bronze,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
used,Capital Federal,100.0,True,False,100.0,Tratado Elemental De Ciencia Oculta - Papus - Ed. Kier,free,True,none,0,1,buy_it_now,False,used,10,10,2015,9,12
new,Capital Federal,320.0,True,False,320.0,Corpiño Push Up-lily- France-imp--trabita P/cruzar Breteles,silver,True,none,0,1,buy_it_now,False,new,13,10,2015,12,12
new,Capital Federal,24000.0,True,False,24000.0,Cadena De Oro 18k Juliana 40 Gr. Acepto Mercadopago,bronze,True,none,0,1,buy_it_now,False,new,25,8,2015,24,10
used,San Isidro,719.0,True,False,719.0,Contabilidad De Costos- Colin Garcia Juan Costos,free,True,none,0,1,buy_it_now,False,used,19,8,2015,18,10
used,Capital Federal,30.0,True,False,30.0,Tiempo De Revancha - Videocasete Original,free,True,none,0,1,buy_it_now,False,used,6,9,2015,5,11
new,Capital Federal,1150000.0,False,False,1150000.0,Departamento En Venta De 3 Dormitorios C/ Dep -  - Xintel(orw-orw-2605),silver,False,none,0,1,classified,False,new,5,7,2015,3,11
used,San Isidro,350.0,True,False,350.0,Memoria 2gb 800 Ddr2 Notebook/netbook,free,True,none,0,1,buy_it_now,False,used,9,9,2015,8,11
used,Capital Federal,35.0,True,False,35.0,Velazquez. Juan A. Gaya Nuño,bronze,True,none,0,1,buy_it_now,True,used,28,9,2015,27,11
new,La Plata,100.0,True,False,100.0,Cortinas Roller Y Slow En La Plata -  Directo De Fabrica,bronze,True,none,0,15,buy_it_now,False,new,29,8,2015,28,10
used,Caseros,2800.0,False,False,2800.0,"Desmalezadora Explosión 43cc 1,8hp",free,True,none,0,1,buy_it_now,False,used,11,9,2015,10,11
new,La Matanza,750.0,False,True,750.0,Tarot Del Arco Iris El Estuche  De Martin Elizabeth Garcia M,bronze,True,none,0,1,buy_it_now,False,new,23,9,2015,22,11
new,Morón,390.0,True,False,390.0,Filtro Combustible P550202 Donaldson Cummins Komatsu Mack,bronze,True,none,0,1,buy_it_now,False,new,26,9,2015,25,11
new,Capital Federal,318.0,True,False,318.0,Guerras Mediaticas - Ruiz Ferna -nuevo- #de13,bronze,True,none,0,3,buy_it_now,False,new,14,10,2015,13,12
new,Capital Federal,44.99,True,False,44.99,"Hub Multiplicador Pulpo Usb 2.0 En Bolsa, Envio Sin Cargo",bronze,True,none,0,1,buy_it_now,False,new,5,9,2015,4,11
used,Capital Federal,2800.0,True,False,2800.0,Afiche San Lorenzo El Gasometro Los Gatos Billy Bond Sandro,free,True,none,0,1,buy_it_now,False,used,11,9,2015,10,11
new,Capital Federal,149.9,True,False,149.9,"Atril De Pintor Atril De Madera Atriles 1,90 Mts Fabricamos",bronze,True,none,27,11,buy_it_now,False,new,30,9,2015,29,11
new,,17.99,True,False,17.99,Tokio Blues Murakami Haruki Libro Digital,bronze,True,none,0,10,buy_it_now,False,new,11,10,2015,10,12
used,Lomas de Zamora,5000.0,False,False,5000.0,Traje De Strom Troopers,free,True,none,0,1,buy_it_now,False,used,4,10,2015,3,12
new,,10.0,True,False,10.0,Medallas De Egresados Y Abanderados!!!,gold,True,none,50,1000,buy_it_now,False,new,17,9,2015,16,11
new,Capital Federal,186.0,True,False,186.0,"Destination Unknown - Christie,  -nuevo- #di16",bronze,True,none,0,1,buy_it_now,False,new,6,10,2015,5,12
new,Capital Federal,188.28,False,False,188.28,Bobina De Encendido Suzuki X5 200/x7 250           Primix,bronze,True,none,0,5,buy_it_now,False,new,15,10,2015,14,12
new,La Matanza,400.0,False,False,400.0,Guantes Incendio Bomberos/ Rescate.,silver,True,none,0,2,buy_it_now,False,new,4,10,2015,3,12
new,Avellaneda,664.12,False,False,664.12,Bomba De Agua Dolz F203 - Ford Fiesta 1.6 - Motor Rocam,bronze,True,none,0,5,buy_it_now,False,new,8,10,2015,7,12
new,Lomas de Zamora,199.0,True,False,199.0,Medias Tenis/running Dunlop X4,silver,True,none,0,9,buy_it_now,False,new,11,10,2015,10,12
used,Hurlingham,190.0,True,False,190.0,Julian Barnes Antes De Conocernos Anagrama,bronze,True,none,0,1,buy_it_now,False,used,23,9,2015,22,11
new,San Isidro,25.0,True,False,25.0,Daisuki  # 1 (con Cd),bronze,True,none,0,1,auction,False,new,14,10,2015,21,10
used,Capital Federal,184900.0,False,False,184900.0,Mercedes Benz Clk 320 Elegance Plus At 2000 142.000 Kms,silver,False,none,0,1,classified,False,used,16,8,2015,21,10
new,General San Martín,80.0,True,False,80.0,Pimpinela Corazon Gitano Cassette Nuevo,bronze,True,none,0,1,buy_it_now,False,new,4,10,2015,3,12
new,Capital Federal,5899.0,True,False,5899.0,"Alfombra Patchwork Cuero Vaca Pelo 1,6x2,0m Tiras C/ Marco",bronze,True,none,0,11,buy_it_now,False,new,22,9,2015,21,11
used,Capital Federal,150.0,True,False,150.0,Lámpara Galponera Colgante,free,True,none,0,1,buy_it_now,False,used,9,10,2015,8,12
new,Capital Federal,179.0,True,False,179.0,Alguien Camina Sobre Tu Tumba - Mis Viajes A Cementerios,bronze,True,none,1,1,buy_it_now,False,new,17,9,2015,16,11
new,La Matanza,450.0,False,False,450.0,Billetera Porta Celular Pierre Cardin,free,True,none,0,1,buy_it_now,False,new,24,8,2015,23,10
used,Capital Federal,50.0,True,False,50.0,El Grafico 4047 Boca Colon Torino Gimnasia Lp Newells River,free,True,none,0,1,buy_it_now,False,used,7,9,2015,6,11
new,Capital Federal,100.0,True,False,100.0,Recuperacion De Lo Femenino - Norma Ruiz De Falcon,bronze,True,none,0,1,buy_it_now,False,new,19,8,2015,18,10
new,Capital Federal,1954.31,True,False,1954.31,Skf-kit De Distribucion Alfa Romeo 146 2.0 Ti Ar67204 05.199,bronze,True,none,0,10,buy_it_now,False,new,24,8,2015,23,10
new,Hurlingham,800.0,False,False,800.0,Soporte Electro Gol Saveiro Original,bronze,True,none,0,1,buy_it_now,False,new,3,10,2015,2,12
new,Capital Federal,50.0,False,False,50.0,Natural Desmaquillante Para Rostro Y Ojos Amodil!!!,bronze,True,none,0,1,buy_it_now,False,new,30,9,2015,29,11
used,Capital Federal,80.0,False,False,80.0,Ella Y El De George Sand,bronze,True,none,0,1,buy_it_now,False,used,25,9,2015,24,11
new,Tigre,650.0,True,False,650.0,Bodega De Madera Pino 16 Botellas,bronze,True,none,0,1,buy_it_now,False,new,27,8,2015,26,10
new,Capital Federal,450.0,True,False,450.0,Pollera Portsaid 2015 Mujer,bronze,True,none,0,1,buy_it_now,False,new,13,10,2015,12,12
used,,72500.0,False,False,72500.0,Chocado Audi A3 2001 Aspirado Vendido,silver,False,none,0,1,classified,False,used,1,9,2015,31,10
new,Las Flores,2890.0,True,False,2890.0,Casco Ls2 Mx 433 Quake White,bronze,True,none,0,2,buy_it_now,False,new,24,8,2015,23,10
new,Capital Federal,385.0,True,False,385.0,Vinilos Decorativos Arboles Infantiles - Frases - Nombres,bronze,True,none,12,10,buy_it_now,False,new,9,10,2015,8,12
used,San Isidro,350.0,True,False,350.0,Microfono Superdireccional Jvc,free,True,none,0,1,buy_it_now,False,used,19,8,2015,18,10
used,Quilmes,30.0,True,False,30.0,Argentina Billete De 10 Australes Serie B Año 1987,bronze,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
used,Capital Federal,170.0,True,False,170.0,Hermosa Ficha Acuñada La Union De Juarez 2 Cuños Diferentes,bronze,True,none,0,1,buy_it_now,False,used,4,10,2015,3,12
new,Capital Federal,95.0,True,False,95.0,Sarten Enlozado Nº 22 Lozafer,bronze,True,none,0,4,buy_it_now,False,new,27,8,2015,26,10
new,Vicente López,189.0,True,False,189.0,Sobres De Papel  Discos Vinilo 12  Y 7  Lp Simples Maxi Dj,bronze,True,none,62,1,buy_it_now,False,new,14,10,2015,13,12
used,Federal,4000.0,True,False,4000.0,"Vestido De 15, Blanco Y Negro, Corto",free,True,none,0,1,buy_it_now,False,used,10,10,2015,9,12
new,Avellaneda,70.0,True,False,70.0,Medias Para Portaligas Cocot Art 86,bronze,True,none,1,9,buy_it_now,False,new,21,8,2015,20,10
new,Rawson,489.0,False,False,489.0,Diagnóstico Por La Imagen Del Sistema Vascular,bronze,True,none,0,1,buy_it_now,False,new,7,9,2015,6,11
used,La Plata,250.0,False,False,250.0,Autoayuda. Cómo Vencer La Fatiga. Marie Beynon Ray,free,True,none,0,1,buy_it_now,False,used,9,9,2015,8,11
new,Morón,375.0,True,False,375.0,Reten De Barrales De Honda Cbr,bronze,True,none,2,1,buy_it_now,False,new,8,9,2015,7,11
used,Lanús,187.0,True,False,187.0,Lote De 22 Revistas Radar-pagina 12- Muy Buen Estado -envios,bronze,True,none,0,1,buy_it_now,False,used,28,8,2015,27,10
used,Capital Federal,50.0,True,False,50.0,Libro Tiempo De Despertar - Carlos D. Pérez,bronze,True,none,0,1,buy_it_now,False,used,17,8,2015,16,10
new,Vicente López,2749.99,True,False,2749.99,Acuario Completo Pecera Tapa 2 Tubos Mainar 90x50x30 135 Lts,silver,True,none,0,2,buy_it_now,False,new,25,8,2015,24,10
new,Merlo,4999.0,True,False,4999.0,Combo Looney Tunes Practicuna+coche+huevito+bolso+pilotin,bronze,True,none,0,4,buy_it_now,False,new,15,9,2015,14,11
new,Capital Federal,15.0,False,False,15.0,Insumos Para Fabricacion De Fajas Lumbares,bronze,True,none,0,10,buy_it_now,False,new,14,9,2015,13,11
new,Quilmes,550.0,True,False,550.0,Bomba De Freno Jeep Willys.lorenzo Frenos,silver,True,none,0,1,buy_it_now,False,new,12,10,2015,11,12
used,Capital Federal,270.0,False,False,270.0,"La Prolongación De La Vida - Houssay, Bernardo A.",bronze,True,none,0,1,buy_it_now,False,used,30,9,2015,29,11
used,Capital Federal,230.0,True,False,230.0,El Arte De Conducir - Raro Libro Ilustrado Año 1945,free,True,none,0,1,buy_it_now,False,used,6,10,2015,5,12
new,La Matanza,95.0,True,False,95.0,Remeras Estampadas Originales Y Personalizadas Full Color,bronze,True,none,35,118,buy_it_now,False,new,13,10,2015,12,12
used,Capital Federal,80.0,True,False,80.0,Cuentopos De Gulubú - Maria Elena Walsh - Alfaguara,free,True,none,2,1,buy_it_now,False,used,10,10,2015,9,12
used,Ituzaingó,6099.0,True,False,6099.0,Bahiut Estilo Frances Luis Xv,bronze,True,none,0,1,buy_it_now,False,used,15,10,2015,14,12
new,Capital Federal,700.0,False,False,700.0,Burletes Vw Passat Original,bronze,True,none,0,1,buy_it_now,False,new,14,10,2015,13,12
new,Capital Federal,25624.27,True,False,25624.27,Guitarra Electrica Esp Ltd Signature Series Gh600-blk,bronze,True,none,0,3,buy_it_now,False,new,7,9,2015,7,11
used,Capital Federal,450.0,True,False,450.0,Camiseta Atletico Mineiro Topper Alterna Banco Bmg # 17 !!,bronze,True,none,0,1,buy_it_now,False,used,4,10,2015,3,12
new,Capital Federal,150.0,True,False,150.0,Qué Es Gestalt Transpersonal. ( Puentes Entre Psicoterapía Y,bronze,True,none,0,1,buy_it_now,False,new,13,9,2015,12,11
new,Monte,6900.0,True,False,6900.0,Vanitori Artesanal,bronze,True,none,0,1,buy_it_now,False,new,8,9,2015,7,11
used,Maracó,450.0,True,False,450.0,Taxidermia - Embalsamados Dos Aletas De Tiburon Adorno,silver,True,none,0,1,buy_it_now,False,used,6,9,2015,5,11
new,Capital Federal,161.0,True,False,161.0,Felicidades 60 Hombres         - Felicidade -nuevo- #de13,bronze,True,none,0,3,buy_it_now,False,new,14,10,2015,13,12
used,Capital Federal,1700.0,True,False,1700.0,Tablero Suzuki Gsxr 600,bronze,True,none,1,1,buy_it_now,False,used,8,10,2015,7,12
new,Esteban Echeverría,200.0,True,False,200.0,Evilla Cinturon Tras. Central. Vw Trend/voyage Original Nuev,bronze,True,none,0,1,buy_it_now,False,new,23,9,2015,22,11
new,Lomas de Zamora,65.0,True,False,65.0,Agatha Christie - Ocho Casos De Poirot,bronze,True,none,0,1,buy_it_now,False,new,5,9,2015,4,11
new,San Isidro,90.0,True,False,90.0,"Remere S/mangas  Clock House , Nueva!!",bronze,True,none,0,1,buy_it_now,False,new,10,10,2015,9,12
used,Lanús,20.0,True,False,20.0,"Commercial Mathematics , H.l. Jones En Ingles",free,True,none,0,1,auction,False,used,10,10,2015,17,10
used,Capital Federal,1199.0,True,False,1199.0,Mercedes-benz 319 Schuco Escala 1:43,bronze,True,none,0,1,buy_it_now,False,used,1,9,2015,31,10
new,Capital Federal,49.0,True,False,49.0,Kit Reparacion Carburador Honda Titan 2000 Urquiza Motos,gold_special,True,none,3,1,buy_it_now,True,new,7,9,2015,6,11
used,Capital Federal,150.0,True,False,150.0,Édouard Manet ¿ Julio Rinaldini,bronze,True,none,0,1,buy_it_now,False,used,24,8,2015,23,10
new,Presidente Perón,110.0,False,False,110.0,Fragancias Y Perfumes,free,True,none,0,1,buy_it_now,False,new,26,8,2015,25,10
new,,5200.0,True,False,5200.0,"Moto X Nuevo En Caja. Sin Uso, Liberado De Fabrica",bronze,True,none,2,4,buy_it_now,False,new,21,9,2015,20,11
new,Capital Federal,599.0,True,False,599.0,Mochila Escolar Carro Princesas Frozen 16 Pulgadas,free,True,none,0,1,buy_it_now,False,new,13,10,2015,12,12
new,Lomas de Zamora,150.0,False,False,150.0,Tarta De Coco Y Dulce De Leche,bronze,True,none,0,1,buy_it_now,False,new,8,9,2015,7,11
new,Capital Federal,2059.0,True,False,2059.0,Neumaticos 205/65r15 Pirelli Scorpion Atr,bronze,True,none,3,4,buy_it_now,False,new,30,8,2015,29,10
new,Capital Federal,350.0,True,False,350.0,Reloj Despertador | Campana,bronze,True,none,0,1,buy_it_now,False,new,25,9,2015,24,11
new,Capital Federal,150.0,True,False,150.0,Generos 100% Algodon Traidos De Eeuu,bronze,True,none,0,6,buy_it_now,False,new,28,8,2015,27,10
used,Capital Federal,3990.0,True,False,3990.0,Mesa Bar Cava Con Copero Vajillero Bodega,free,True,none,0,1,buy_it_now,False,used,4,9,2015,3,11
new,Tres de febrero,359.0,True,False,359.0,Monotributo Bavera Monetto (er),bronze,True,none,0,2,buy_it_now,False,new,9,10,2015,8,12
used,Capital Federal,2400.0,True,False,2400.0,Botas Burton Talle 11 (usa) Modelo Sabbath Usadas Exclusivas,bronze,True,none,0,1,buy_it_now,False,used,6,9,2015,5,11
used,Capital Federal,60.0,True,False,60.0,Foto Cine -  Jack Lemmon - Lee Remick - Dias De Vino Y Rosas,bronze,True,none,0,1,buy_it_now,False,used,3,9,2015,2,11
new,Capital Federal,29.0,True,False,29.0,Trilogia The Century Ken Follet,bronze,True,none,0,1,buy_it_now,False,new,9,10,2015,8,12
used,Capital Federal,110.0,True,False,110.0,Pablo Picasso - Grandes Pintores Siglo X X  Ed.nauta,free,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
used,General San Martín,529.0,False,False,529.0,Controlador Audioritmico 4 Canales,free,True,none,0,1,buy_it_now,False,used,10,9,2015,9,11
used,San Isidro,60.0,True,False,60.0,Retrato En Sepia - Isabel Allende,bronze,True,none,0,1,buy_it_now,False,used,2,10,2015,1,12
used,La Plata,3000.0,True,False,3000.0,Equipo Para Microdermoabrasion De Sales De Aluminio.,free,True,none,0,1,buy_it_now,False,used,13,10,2015,12,12
used,Capital Federal,100.0,True,False,100.0,Frida Kahlo Rauda Jamis,free,True,none,0,1,buy_it_now,False,used,4,10,2015,3,12
new,Capital Federal,158.4,True,False,158.4,My First Eng.adventure 1 - Wb - Isbn 9785827935216,bronze,True,none,0,3,buy_it_now,False,new,21,8,2015,20,10
new,,20.0,True,False,20.0,Espejo Acrílico,bronze,True,none,2,1,buy_it_now,False,new,21,9,2015,20,11
new,Capital Federal,720.0,True,False,720.0,Anteojos De Sol Aviadores View Diferentes Tamaños Y Colores!,bronze,True,none,0,2,buy_it_now,False,new,23,9,2015,22,11
new,Capital Federal,79.99,True,False,79.99,Dvd Las Edades Del Amor Nuevo Cerrado Original Sm,bronze,True,none,0,1,buy_it_now,False,new,29,8,2015,28,10
used,Hurlingham,99.0,True,False,99.0,Pollera De Viscosa De Mujer J.l.cook,bronze,True,none,0,1,buy_it_now,False,used,8,9,2015,7,11
used,Berazategui,90000.0,False,False,90000.0,Chacra 12 Ha Sin Mejoras Marcos Paz,silver,False,none,0,1,classified,False,used,23,9,2015,22,11
used,Lanús,350.0,True,False,350.0,"Historia Del Arte Salvat Tres Tomos Tapa Dura, Excelentes !!",free,True,none,0,1,buy_it_now,False,used,10,9,2015,9,11
new,Morón,195.0,True,False,195.0,Porta  Royo Mas Posa Pava.- Combo De Cocina,bronze,True,none,0,1,buy_it_now,False,new,29,9,2015,28,11
used,Capital Federal,200.0,True,False,200.0,"Avion De Mickey , En Perfectas Condiciones",free,True,none,0,1,buy_it_now,False,used,25,8,2015,24,10
used,Capital Federal,120.0,True,False,120.0,Lp Vinilo   Coleman Hawkins Arteyvarios,free,True,none,0,1,buy_it_now,False,used,10,10,2015,9,12
used,Capital Federal,55.0,True,False,55.0,Cristina - Sylvia Walger - Muy Buen Estado,free,True,none,0,1,buy_it_now,False,used,29,9,2015,28,11
new,Berazategui,90.0,True,False,90.0,Mentes Abiertas Compilado Reevolucion Cassette Hardcore/punk,bronze,True,none,0,1,buy_it_now,False,new,4,10,2015,3,12
used,Capital Federal,375.0,False,False,375.0,Pared Sin Terminar,free,True,none,0,20,buy_it_now,False,used,14,10,2015,13,12
used,Capital Federal,80.0,True,False,80.0,R2 Cinturon Con Mariposa En Realce Y Esmalte Rosado,free,True,none,0,1,buy_it_now,False,used,1,9,2015,31,10
new,Capital Federal,10471.76,True,False,10471.76,Mackie Th-15 Bafle Potenciado Activo 15'' 200 Watts Rms,silver,True,none,1,1,buy_it_now,False,new,15,9,2015,14,11
used,Capital Federal,120.0,True,False,120.0,Cadena Con Colgantes Intercambiables Muy Retro,free,True,none,0,1,buy_it_now,False,used,3,9,2015,2,11
new,Capital Federal,90.0,True,False,90.0,Compendio De Normas Iso Ingenieria Ambiental. Libro Digital,bronze,True,none,0,10,buy_it_now,False,new,4,9,2015,3,11
used,Quilmes,75000.0,False,False,75000.0,Renault Megane 2008 Nafta/gnc,silver,False,none,0,1,classified,False,used,30,9,2015,29,11
new,Capital Federal,449.89,True,False,449.89,Cargador Notebook Hp Hp21 Compaq Presario 2268ap / 2269as,bronze,True,none,0,4,buy_it_now,False,new,18,9,2015,17,11
used,Capital Federal,500.0,False,False,500.0,Flex De T Com A Main Conector Grande Lg 47lh70yr,bronze,True,none,0,1,buy_it_now,False,used,6,10,2015,5,12
used,,60.0,True,False,60.0,Cd The Black Eyed Peas Monkey The End Inmaculado,free,True,none,0,1,buy_it_now,False,used,16,9,2015,15,11
used,Rosario,4500.0,True,False,4500.0,"Taladro Atornillador Percutor, 28v Mod. Hd28pd Milwaukee",free,True,none,0,1,buy_it_now,False,used,3,9,2015,2,11
new,Capital Federal,855.0,True,False,855.0,Coche Para Bebe Paraguita Bebesit 1062 Estructura Reforzada,silver,True,none,0,1,buy_it_now,False,new,8,10,2015,7,12
used,Iriondo,50.0,True,False,50.0,Mangos De Madera Para Limas ...antiquisimos.,bronze,True,none,0,50,buy_it_now,False,used,18,8,2015,17,10
new,Capital Federal,99.0,True,False,99.0,Ekos Acaí Natura,bronze,True,none,0,1,buy_it_now,False,new,23,8,2015,22,10
used,Vicente López,2500.0,True,False,2500.0,Blackberry Z10  Muy Buen Estado!! Liberado,free,True,none,0,1,buy_it_now,False,used,11,10,2015,10,12
new,,16500.0,True,False,16500.0,Potencia Mackie M3000 Muy Rebajada Por Haber Estado Exibida,bronze,True,none,0,1,buy_it_now,False,new,3,10,2015,2,12
used,Pinamar,160000.0,False,False,160000.0,Moderna Casa En Valeria - Hermoso Entorno,silver,False,none,0,1,classified,False,used,18,8,2015,30,10
used,Capital Federal,35.0,True,False,35.0,Git                      Git                   ( Cassette ),bronze,True,none,0,1,buy_it_now,False,used,5,10,2015,4,12
new,Capital Federal,124.0,True,False,124.0,Adaptador Nisuta Ns-adhdff Hdmi Hembra - Hembra,bronze,True,none,0,1,buy_it_now,False,new,28,9,2015,27,11
new,La Matanza,115000.0,False,False,115000.0,Casas Prefabricadas-premoldeadas-industrializadas-cabañas,silver,False,none,0,1,classified,False,new,22,5,2014,21,10
used,Capital Federal,25.0,True,False,25.0,Soporte Para Platos De Porcelana Para Pared Extensibles,bronze,True,none,0,25,buy_it_now,False,used,24,8,2015,23,10
new,Capital Federal,150.0,True,False,150.0,Lote 6 Stickers Grandes Y 1 Cuadro Tridimensional,bronze,True,none,0,1,buy_it_now,False,new,6,10,2015,5,12
new,Rawson,150.0,True,False,150.0,Filatelia Estados Unidos Yv. 2421/2440 (1995) Comics,bronze,True,none,0,2,buy_it_now,False,new,2,9,2015,1,11
new,Capital Federal,350.0,True,False,350.0,Enterito Algodón Carters,bronze,True,none,0,3,buy_it_now,False,new,21,9,2015,20,11
new,Tres de febrero,15.0,True,False,15.0,Mf. Alcohol En Gel. Souvenirs. Personalizados. Baby Shower,silver,True,none,0,2,buy_it_now,False,new,30,8,2015,29,10
new,Capital Federal,749.99,True,False,749.99,Caja Registradora Cars Micrófono Parlante Lcd Lector Tarjeta,gold,True,none,11,2,buy_it_now,False,new,21,6,2015,18,10
new,General San Martín,235.0,True,False,235.0,At-370b Afinador Pinza Cromatico+mic Interno Aroma Guit Y Ba,bronze,True,none,0,1,buy_it_now,False,new,27,8,2015,26,10
used,Capital Federal,50.0,False,False,50.0,Quo Vadis Henryk Sienkiewicz Roman Droemersche Munchen 1953,free,True,none,0,1,buy_it_now,False,used,21,8,2015,20,10
used,La Matanza,10.0,True,False,10.0,"Destiny Ps4, Canje.",free,True,none,0,1,buy_it_now,False,used,21,9,2015,20,11
new,Berazategui,935.0,True,False,935.0,Herbalife. Nutrición.... Batido+aloe+te,free,True,none,2,1,buy_it_now,False,new,14,9,2015,13,11
used,Capital Federal,60.0,True,False,60.0,Independiente / Estudiantes L.p. / Solo Futbol N° 388 / 1992,bronze,True,none,1,1,buy_it_now,False,used,26,9,2015,25,11
new,Capital Federal,2995.0,True,False,2995.0,Basquet De Pie Regulable Rotoys Nuevo Toysdepot,silver,True,none,1,3,buy_it_now,True,new,28,8,2015,27,10
used,Tres de febrero,750.0,True,False,750.0,Bicicleta Olmo Niño Rodado 20 A Refaccionar,free,True,none,0,1,buy_it_now,False,used,13,9,2015,12,11
new,Capital Federal,100.0,True,False,100.0,George Orwell Palabras Nuevas Ediciones Godot,bronze,True,none,0,2,buy_it_now,False,new,9,10,2015,8,12
used,Almirante Brown,300.0,False,False,300.0,Campera De Hombre Importada,free,True,none,0,1,buy_it_now,False,used,14,9,2015,13,11
used,Capital Federal,460.0,True,False,460.0,Importante Jarrón O Florero Retro De Cerámica Color Rojo,free,True,none,0,1,buy_it_now,False,used,20,8,2015,19,10
used,Capital Federal,2000.0,True,False,2000.0,Samsung S1 Advance Liberado,bronze,True,none,0,1,buy_it_now,False,used,20,9,2015,19,11
used,Lanús,60.0,True,False,60.0,Par De Ojotas De Nena Numero 32 De Marca Nuevas,bronze,True,none,0,1,auction,False,used,10,10,2015,17,10
used,Bahía Blanca,20000.0,False,False,20000.0,"Bulldog Frances, Calidad Inmejorable",free,True,none,0,3,buy_it_now,False,used,24,9,2015,23,11
used,Capital Federal,80.0,True,False,80.0,Zaptillas Cheeky De Lona Verdes Talle 19 !!!,free,True,none,0,1,buy_it_now,False,used,24,9,2015,23,11
used,Capital Federal,1400.0,True,False,1400.0,"Campera De Snowboard 686 5000mm, No Volcom, No Ripcurl",gold,True,none,0,1,buy_it_now,False,used,7,10,2015,13,12
new,Capital Federal,5.0,True,False,5.0,Argentina Pedro Eug. Aramburu Mt 1236 Gj 1931 Año1980 Mint,bronze,True,none,0,1,buy_it_now,False,new,21,8,2015,20,10
new,Capital Federal,349.0,True,False,349.0,Cajon Para Baterias Ideal Competicion,silver,True,none,2,1,buy_it_now,False,new,6,9,2015,5,11
new,San Isidro,180.0,True,False,180.0,Cartel Chapa Publicidad Antigua Cigarrillos Florida M678,gold_special,True,none,0,40,buy_it_now,True,new,31,8,2015,30,10
used,Moreno,800.0,True,False,800.0,Helicóptero A Control Remoto Eléctrico,free,True,none,0,1,buy_it_now,False,used,21,8,2015,20,10
new,La Matanza,400.0,False,False,400.0,Espiral / Resorte Progresivo Fiesta Kinectic 2 Años De Gtia,bronze,True,none,0,2,buy_it_now,False,new,24,8,2015,23,10
used,Capital Federal,110.0,True,False,110.0,Gorro Visera Planet Hollywood Original,bronze,True,none,0,1,buy_it_now,False,used,27,8,2015,26,10
new,Capital Federal,249.99,True,True,249.99,Tinkerbell Y Hadas Piratas Gigantes!c/ Música Y Alas 35 Cm,bronze,True,none,11,1,buy_it_now,False,new,7,10,2015,6,12
new,La Matanza,160.0,True,False,160.0,"Tollas Personalizadas Souvenirs,jardin",silver,True,none,0,10,buy_it_now,False,new,2,9,2015,1,11
new,Capital Federal,165.0,True,False,165.0,Funda De Neoprene Para Notebook 15.6  Lisa Azul Cierre 360º,bronze,True,none,3,1,buy_it_now,False,new,3,9,2015,2,11
new,Capital Federal,190.0,True,False,190.0,Machline-malosetti-minichilo*lp*m3*en Tu Tranquilo Lugar*nvo,bronze,True,none,0,1,buy_it_now,False,new,15,9,2015,14,11
used,Ituzaingó,80.0,True,False,80.0,Camion Matchbox Nº 11 Car Transporter Made In England,free,True,none,0,1,buy_it_now,False,used,17,8,2015,16,10
new,Capital Federal,5000.0,False,False,5000.0,Iphone 4s 16 Gb - Prueba,bronze,True,none,4,1,buy_it_now,False,new,13,10,2015,12,12
new,Berazategui,7950.0,False,True,7950.0,Alianzas De Oro 11grs El Par,bronze,True,none,0,1,buy_it_now,False,new,7,9,2015,8,11
new,Capital Federal,1299.99,True,True,1299.99,Combo Cotillon Luminoso 380artículos 150 Personas Fiesta Led,gold_premium,True,none,213,15,buy_it_now,False,new,6,10,2015,5,12
new,Capital Federal,79.89,True,False,79.89,Kit Adaptadores Nanosim Microsim Sim,bronze,True,none,2,1,buy_it_now,False,new,29,9,2015,28,11
new,,140.0,False,False,140.0,Placa De Direccion En Madera,bronze,True,none,0,1,buy_it_now,False,new,21,8,2015,20,10
new,Capital Federal,786.25,True,False,786.25,Educación Visual Y Plástica. Adaptación Curricular-1º E.s.o.,bronze,True,none,0,2,buy_it_now,False,new,18,9,2015,17,11
used,Bragado,100.0,False,False,100.0,Revista Illustration 2921 Rochefort Carnaval Lucha Libre,bronze,True,none,0,1,buy_it_now,False,used,29,8,2015,28,10
new,Capital Federal,200.0,False,False,200.0,"Beber Para Contarla: James Joyce, Samuel Beckett, Etc...",bronze,True,none,0,1,buy_it_now,False,new,29,9,2015,28,11
new,Villa María,199.0,True,False,199.0,Remera Pato Pampa Dakar 2013 Chile,gold_special,True,none,0,48,buy_it_now,True,new,20,8,2015,19,10
used,La Matanza,3000.0,True,False,3000.0,"Nintendo 3ds Usada. Excelente Estado, Con Estuche Y Cargador",free,True,none,1,1,buy_it_now,False,used,19,9,2015,18,11
new,Capital Federal,1199.99,False,False,1199.99,Maquinas Levantavidrios Delanteras Electricas Renault Logan,bronze,True,none,0,3,buy_it_now,False,new,17,9,2015,16,11
new,La Matanza,250.0,True,False,250.0,Zapato Mocasin Acordonado Mujer (chaussemod),bronze,True,none,1,2,buy_it_now,False,new,17,9,2015,16,11
new,Capital Federal,215.0,True,False,215.0,La Joven Durmiente Y El Huso - Gaiman / Riddell - Salamandra,bronze,True,none,1,1,buy_it_now,False,new,6,10,2015,5,12
